x,y,z
-53.683452605757566,-5.250000000309966,6.0
-53.183452605757566,-5.250000000306636,6.0
-52.683452605757566,-5.250000000303305,6.0
-52.183452605757566,-5.250000000299974,6.0
-51.683452605757566,-5.250000000296644,6.0
-51.183452605757566,-5.250000000293313,6.0
-50.683452605757566,-5.250000000289982,6.0
-50.183452605757566,-5.250000000286652,6.0
-49.683452605757566,-5.250000000283321,6.0
-49.183452605757566,-5.25000000027999,6.0
-48.683452605757566,-5.25000000027666,6.0
-48.183452605757566,-5.250000000273329,6.0
-47.683452605757566,-5.250000000270421,6.0
-47.183452605757566,-5.250000000267513,6.0
-46.683452605757566,-5.250000000264605,6.0
-46.183452605757566,-5.250000000261697,6.0
-45.683452605757566,-5.250000000258789,6.0
-45.183452605757566,-5.2500000002558815,6.0
-44.683452605757566,-5.250000000252974,6.0
-44.183452605757566,-5.250000000250066,6.0
-43.683452605757566,-5.250000000247158,6.0
-43.183452605757566,-5.25000000024425,6.0
-42.683452605757566,-5.250000000241342,6.0
-42.183452605757566,-5.250000000238434,6.0
-41.683452605757566,-5.250000000235526,6.0
-41.183452605757566,-5.250000000232618,6.0
-40.683452605757566,-5.250000000230164,6.0
-40.183452605757566,-5.25000000022771,6.0
-39.683452605757566,-5.250000000225256,6.0
-39.183452605757566,-5.250000000222802,6.0
-38.683452605757566,-5.250000000220348,6.0
-38.183452605757566,-5.250000000217894,6.0
-37.683452605757566,-5.25000000021544,6.0
-37.183452605757566,-5.250000000212986,6.0
-36.683452605757566,-5.250000000210532,6.0
-36.183452605757566,-5.250000000208078,6.0
-35.683452605757566,-5.250000000205624,6.0
-35.183452605757566,-5.25000000020317,6.0
-34.683452605757566,-5.250000000200716,6.0
-34.183452605757566,-5.250000000198262,6.0
-33.683452605757566,-5.2500000001962634,6.0
-33.183452605757566,-5.250000000194265,6.0
-32.683452605757566,-5.250000000192267,6.0
-32.183452605757566,-5.250000000190268,6.0
-31.683452605757566,-5.25000000018827,6.0
-31.183452605757566,-5.250000000186271,6.0
-30.683452605757566,-5.250000000184273,6.0
-30.183452605757566,-5.250000000182275,6.0
-29.683452605757566,-5.250000000180276,6.0
-29.183452605757566,-5.250000000178278,6.0
-28.683452605757566,-5.250000000176279,6.0
-28.183452605757566,-5.250000000174281,6.0
-27.683452605757566,-5.250000000172283,6.0
-27.183452605757566,-5.250000000170707,6.0
-26.683452605757566,-5.250000000169131,6.0
-26.183452605757566,-5.250000000167556,6.0
-25.683452605757566,-5.25000000016598,6.0
-25.183452605757566,-5.2500000001644045,6.0
-24.683452605757566,-5.250000000162829,6.0
-24.183452605757566,-5.250000000161253,6.0
-23.683452605757566,-5.250000000159678,6.0
-23.183452605757566,-5.250000000158102,6.0
-22.683452605757566,-5.250000000156526,6.0
-22.183452605757566,-5.250000000154951,6.0
-21.683452605757566,-5.250000000153375,6.0
-21.183452605757566,-5.2500000001517995,6.0
-20.683452605757566,-5.250000000150224,6.0
-20.183452605757566,-5.250000000149101,6.0
-19.683452605757566,-5.2500000001479785,6.0
-19.183452605757566,-5.250000000146856,6.0
-18.683452605757566,-5.250000000145733,6.0
-18.183452605757566,-5.2500000001446105,6.0
-17.683452605757566,-5.250000000143488,6.0
-17.183452605757566,-5.250000000142365,6.0
-16.683452605757566,-5.250000000141243,6.0
-16.183452605757566,-5.25000000014012,6.0
-15.683452605757566,-5.250000000138997,6.0
-15.183452605757566,-5.250000000137875,6.0
-14.683452605757566,-5.250000000136752,6.0
-14.183452605757566,-5.250000000135629,6.0
-13.683452605757566,-5.250000000134507,6.0
-13.183452605757566,-5.25000000013384,6.0
-12.683452605757566,-5.250000000133173,6.0
-12.183452605757566,-5.250000000132506,6.0
-11.683452605757566,-5.2500000001318385,6.0
-11.183452605757566,-5.2500000001311715,6.0
-10.683452605757566,-5.2500000001305045,6.0
-10.183452605757566,-5.2500000001298375,6.0
-9.683452605757566,-5.2500000001291705,6.0
-9.183452605757566,-5.250000000128503,6.0
-8.683452605757566,-5.250000000127836,6.0
-8.183452605757566,-5.250000000127169,6.0
-7.683452605757566,-5.250000000126502,6.0
-7.183452605757566,-5.250000000125835,6.0
-6.683452605757566,-5.250000000125591,6.0
-6.183452605757566,-5.250000000125347,6.0
-5.683452605757566,-5.250000000125103,6.0
-5.183452605757566,-5.250000000124858,6.0
-4.683452605757566,-5.250000000124614,6.0
-4.183452605757566,-5.25000000012437,6.0
-3.683452605757566,-5.250000000124126,6.0
-3.183452605757566,-5.250000000123881,6.0
-2.683452605757566,-5.250000000123637,6.0
-2.183452605757566,-5.250000000123393,6.0
-1.6834526057575658,-5.250000000123149,6.0
-1.1834526057575658,-5.250000000122904,6.0
-0.6834526057575658,-5.25000000012266,6.0
-0.18345260575756583,-5.250000000122416,6.0
0.31654739424243417,-5.2500000001226255,6.0
0.8165473942424342,-5.250000000122835,6.0
1.3165473942424342,-5.250000000123045,6.0
1.8165473942424342,-5.250000000123254,6.0
2.316547394242434,-5.250000000123464,6.0
2.816547394242434,-5.2500000001236735,6.0
3.316547394242434,-5.250000000123883,6.0
3.816547394242434,-5.250000000124093,6.0
4.316547394242434,-5.250000000124302,6.0
4.816547394242434,-5.250000000124512,6.0
5.316547394242434,-5.250000000124722,6.0
5.816547394242434,-5.250000000124931,6.0
6.316547394242434,-5.250000000125141,6.0
6.816547394242434,-5.25000000012535,6.0
7.316547394242434,-5.250000000126015,6.0
7.816547394242434,-5.250000000126679,6.0
8.316547394242434,-5.2500000001273435,6.0
8.816547394242434,-5.250000000128008,6.0
9.316547394242434,-5.250000000128672,6.0
9.816547394242434,-5.2500000001293365,6.0
10.316547394242434,-5.250000000130001,6.0
10.816547394242434,-5.250000000130665,6.0
11.316547394242434,-5.25000000013133,6.0
11.816547394242434,-5.250000000131994,6.0
12.316547394242434,-5.250000000132658,6.0
12.816547394242434,-5.250000000133323,6.0
13.316547394242434,-5.250000000133987,6.0
13.816547394242434,-5.250000000135074,6.0
14.316547394242434,-5.250000000136161,6.0
14.816547394242434,-5.250000000137248,6.0
15.316547394242434,-5.250000000138336,6.0
15.816547394242434,-5.250000000139423,6.0
16.316547394242434,-5.25000000014051,6.0
16.816547394242434,-5.250000000141597,6.0
17.316547394242434,-5.250000000142684,6.0
17.816547394242434,-5.250000000143771,6.0
18.316547394242434,-5.250000000144858,6.0
18.816547394242434,-5.2500000001459455,6.0
19.316547394242434,-5.250000000147033,6.0
19.816547394242434,-5.25000000014812,6.0
20.316547394242434,-5.250000000149207,6.0
20.816547394242434,-5.250000000150749,6.0
21.316547394242434,-5.250000000152291,6.0
21.816547394242434,-5.2500000001538325,6.0
22.316547394242434,-5.250000000155374,6.0
22.816547394242434,-5.250000000156916,6.0
23.316547394242434,-5.250000000158458,6.0
23.816547394242434,-5.25000000016,6.0
24.316547394242434,-5.250000000161542,6.0
24.816547394242434,-5.250000000163084,6.0
25.316547394242434,-5.250000000164626,6.0
25.816547394242434,-5.2500000001661675,6.0
26.316547394242434,-5.250000000167709,6.0
26.816547394242434,-5.250000000169251,6.0
27.316547394242434,-5.250000000171216,6.0
27.816547394242434,-5.250000000173181,6.0
28.316547394242434,-5.250000000175145,6.0
28.816547394242434,-5.25000000017711,6.0
29.316547394242434,-5.2500000001790745,6.0
29.816547394242434,-5.250000000181039,6.0
30.316547394242434,-5.250000000183004,6.0
30.816547394242434,-5.2500000001849685,6.0
31.316547394242434,-5.250000000186933,6.0
31.816547394242434,-5.250000000188898,6.0
32.316547394242434,-5.250000000190862,6.0
32.816547394242434,-5.250000000192827,6.0
33.316547394242434,-5.250000000194792,6.0
33.816547394242434,-5.250000000196756,6.0
34.316547394242434,-5.250000000199174,6.0
34.816547394242434,-5.250000000201592,6.0
35.316547394242434,-5.250000000204009,6.0
35.816547394242434,-5.250000000206427,6.0
36.316547394242434,-5.2500000002088445,6.0
36.816547394242434,-5.250000000211262,6.0
37.316547394242434,-5.25000000021368,6.0
37.816547394242434,-5.250000000216097,6.0
38.316547394242434,-5.250000000218515,6.0
38.816547394242434,-5.250000000220933,6.0
39.316547394242434,-5.25000000022335,6.0
39.816547394242434,-5.250000000225768,6.0
40.316547394242434,-5.2500000002281855,6.0
40.816547394242434,-5.250000000230603,6.0
41.316547394242434,-5.250000000233476,6.0
41.816547394242434,-5.25000000023635,6.0
42.316547394242434,-5.250000000239223,6.0
42.816547394242434,-5.250000000242096,6.0
43.316547394242434,-5.250000000244969,6.0
43.816547394242434,-5.250000000247843,6.0
44.316547394242434,-5.250000000250716,6.0
44.816547394242434,-5.250000000253589,6.0
45.316547394242434,-5.250000000256462,6.0
45.816547394242434,-5.250000000259336,6.0
46.316547394242434,-5.250000000262209,6.0
46.816547394242434,-5.250000000265082,6.0
47.316547394242434,-5.250000000267955,6.0
47.816547394242434,-5.250000000271252,6.0
48.316547394242434,-5.250000000274549,6.0
48.816547394242434,-5.250000000277846,6.0
49.316547394242434,-5.250000000281143,6.0
49.816547394242434,-5.25000000028444,6.0
50.316547394242434,-5.250000000287737,6.0
50.816547394242434,-5.250000000291034,6.0
51.316547394242434,-5.250000000294331,6.0
51.816547394242434,-5.250000000297628,6.0
52.316547394242434,-5.250000000300925,6.0
52.816547394242434,-5.2500000003042215,6.0
53.316547394242434,-5.2500000003075185,6.0
53.816547394242434,-5.250000000310815,6.0
54.316547394242434,-5.250000000314112,6.0
54.816547394242434,-5.250000000317862,6.0
55.316547394242434,-5.250000000321612,6.0
55.816547394242434,-5.250000000325362,6.0
56.316547394242434,-5.250000000329112,6.0
56.816547394242434,-5.250000000332862,6.0
57.316547394242434,-5.250000000336612,6.0
57.816547394242434,-5.2500000003403615,6.0
58.316547394242434,-5.250000000344111,6.0
58.816547394242434,-5.250000000347861,6.0
59.316547394242434,-5.250000000351611,6.0
59.816547394242434,-5.250000000355361,6.0
60.316547394242434,-5.250000000359111,6.0
60.816547394242434,-5.250000000362861,6.0
61.316547394242434,-5.250000000366611,6.0
61.816547394242434,-5.250000000370815,6.0
62.316547394242434,-5.25000000037502,6.0
62.816547394242434,-5.250000000379225,6.0
63.316547394242434,-5.250000000383429,6.0
63.816547394242434,-5.250000000387634,6.0
64.31654739424243,-5.250000000391839,6.0
64.81654739424243,-5.250000000396043,6.0
65.31654739424243,-5.250000000400248,6.0
65.81654739424243,-5.2500000004044525,6.0
66.31654739424243,-5.250000000408657,6.0
66.81654739424243,-5.250000000412862,6.0
67.31654739424243,-5.250000000417066,6.0
67.81654739424243,-5.250000000421271,6.0
68.31654739424243,-5.250000000425899,6.0
68.81654739424243,-5.250000000430528,6.0
69.31654739424243,-5.250000000435156,6.0
69.81654739424243,-5.250000000439784,6.0
70.31654739424243,-5.2500000004444125,6.0
70.81654739424243,-5.250000000449041,6.0
71.31654739424243,-5.250000000453669,6.0
71.81654739424243,-5.250000000458297,6.0
72.31654739424243,-5.250000000462926,6.0
72.81654739424243,-5.250000000467554,6.0
73.31654739424243,-5.250000000472182,6.0
73.81654739424243,-5.250000000476811,6.0
74.31654739424243,-5.250000000481439,6.0
74.81654739424243,-5.250000000486067,6.0
75.31654739424243,-5.2500000004911485,6.0
75.81654739424243,-5.25000000049623,6.0
76.31654739424243,-5.250000000501311,6.0
76.81654739424243,-5.250000000506392,6.0
77.31654739424243,-5.2500000005114735,6.0
77.81654739424243,-5.250000000516555,6.0
78.31654739424243,-5.250000000521636,6.0
78.81654739424243,-5.250000000526717,6.0
79.31654739424243,-5.250000000531799,6.0
79.81654739424243,-5.25000000053688,6.0
80.31654739424243,-5.250000000541961,6.0
80.81654739424243,-5.250000000547042,6.0
81.31654739424243,-5.250000000552124,6.0
81.81654739424243,-5.250000000557205,6.0
82.31654739424243,-5.250000000459838,6.0
82.81654739424243,-5.250000000362472,6.0
83.31654739424243,-5.250000000265105,6.0
83.81654739424243,-5.250000000167739,6.0
84.31654739424243,-5.250000000070372,6.0
84.81654739424243,-5.249999999973006,6.0
85.31654739424243,-5.249999999875639,6.0
85.81654739424243,-5.2499999997782725,6.0
86.31654739424243,-5.249999999680906,6.0
86.81654739424243,-5.249999999583539,6.0
87.31654739424243,-5.249999999486173,6.0
87.81654739424243,-5.249999999388806,6.0
88.31654739424243,-5.24999999929144,6.0
88.81654739424243,-5.249999999291952,6.0
89.31654739424243,-5.249999999292465,6.0
89.81654739424243,-5.249999999292977,6.0
90.31654739424243,-5.24999999929349,6.0
90.81654739424243,-5.249999999294002,6.0
91.31654739424243,-5.2499999992945146,6.0
91.81654739424243,-5.249999999295027,6.0
92.31654739424243,-5.2499999992955395,6.0
92.81654739424243,-5.249999999296052,6.0
93.31654739424243,-5.2499999992965645,6.0
93.81654739424243,-5.249999999297077,6.0
94.31654739424243,-5.249999999297589,6.0
94.81654739424243,-5.249999999298102,6.0
95.31654739424243,-5.249999999298614,6.0
95.81654739424243,-5.249999999304869,6.0
96.31654739424243,-5.2499999993111235,6.0
96.81654739424243,-5.249999999317378,6.0
97.31654739424243,-5.249999999323633,6.0
97.81654739424243,-5.249999999329887,6.0
98.31654739424243,-5.249999999336142,6.0
98.81654739424243,-5.249999999342396,6.0
99.31654739424243,-5.249999999348651,6.0
99.81654739424243,-5.249999999354905,6.0
100.31654739424243,-5.24999999936116,6.0
100.81654739424243,-5.2499999993674145,6.0
101.31654739424243,-5.249999999373669,6.0
101.81654739424243,-5.249999999379924,6.0
102.31654739424243,-5.249999999386178,6.0
102.81654739424243,-5.2499999993930455,6.0
103.31654739424243,-5.249999999399913,6.0
103.81654739424243,-5.24999999940678,6.0
104.31654739424243,-5.249999999413648,6.0
104.81654739424243,-5.249999999420515,6.0
105.31654739424243,-5.2499999994273825,6.0
105.81654739424243,-5.24999999943425,6.0
106.31654739424243,-5.249999999441117,6.0
106.81654739424243,-5.249999999447985,6.0
107.31654739424243,-5.249999999454852,6.0
107.81654739424243,-5.2499999994617195,6.0
108.31654739424243,-5.249999999468587,6.0
108.81654739424243,-5.249999999475454,6.0
109.31654739424243,-5.249999999482746,6.0
109.81654739424243,-5.249999999490038,6.0
110.31654739424243,-5.24999999949733,6.0
110.81654739424243,-5.249999999504622,6.0
111.31654739424243,-5.249999999511914,6.0
111.81654739424243,-5.249999999519206,6.0
112.31654739424243,-5.249999999526498,6.0
112.81654739424243,-5.24999999953379,6.0
113.31654739424243,-5.249999999541082,6.0
113.81654739424243,-5.249999999548374,6.0
114.31654739424243,-5.249999999555666,6.0
114.81654739424243,-5.249999999562958,6.0
115.31654739424243,-5.2499999995702495,6.0
115.81654739424243,-5.2499999995775415,6.0
116.31654739424243,-5.249999999585286,6.0
116.81654739424243,-5.249999999593031,6.0
117.31654739424243,-5.249999999600776,6.0
117.81654739424243,-5.249999999608521,6.0
118.31654739424243,-5.249999999616266,6.0
118.81654739424243,-5.249999999624011,6.0
119.31654739424243,-5.249999999631756,6.0
119.81654739424243,-5.249999999639501,6.0
120.31654739424243,-5.249999999647246,6.0
120.81654739424243,-5.249999999654991,6.0
121.31654739424243,-5.249999999662736,6.0
121.81654739424243,-5.2499999996704805,6.0
122.31654739424243,-5.249999999678225,6.0
122.81654739424243,-5.249999999686394,6.0
123.31654739424243,-5.2499999996945625,6.0
123.81654739424243,-5.249999999702731,6.0
124.31654739424243,-5.2499999997109,6.0
124.81654739424243,-5.249999999719068,6.0
125.31654739424243,-5.249999999727237,6.0
125.81654739424243,-5.249999999735405,6.0
126.31654739424243,-5.249999999743574,6.0
126.81654739424243,-5.249999999751743,6.0
127.31654739424243,-5.249999999759911,6.0
127.81654739424243,-5.24999999976808,6.0
128.31654739424243,-5.249999999776248,6.0
128.81654739424243,-5.249999999784417,6.0
129.31654739424243,-5.2499999997925855,6.0
129.81654739424243,-5.249999999801208,6.0
130.31654739424243,-5.24999999980983,6.0
130.81654739424243,-5.249999999818453,6.0
131.31654739424243,-5.249999999827075,6.0
131.81654739424243,-5.249999999835698,6.0
132.31654739424243,-5.24999999984432,6.0
132.81654739424243,-5.2499999998529425,6.0
133.31654739424243,-5.249999999861565,6.0
133.81654739424243,-5.249999999870187,6.0
134.31654739424243,-5.24999999987881,6.0
134.81654739424243,-5.249999999887432,6.0
135.31654739424243,-5.249999999896055,6.0
135.81654739424243,-5.249999999904677,6.0
136.31654739424243,-5.2499999999133,6.0
136.81654739424243,-5.249999999922376,6.0
137.31654739424243,-5.249999999931452,6.0
137.81654739424243,-5.2499999999405285,6.0
138.31654739424243,-5.249999999949605,6.0
138.81654739424243,-5.249999999958681,6.0
139.31654739424243,-5.249999999967757,6.0
139.81654739424243,-5.249999999976834,6.0
140.31654739424243,-5.24999999998591,6.0
140.81654739424243,-5.249999999994986,6.0
141.31654739424243,-5.2500000000040625,6.0
141.81654739424243,-5.250000000013139,6.0
142.31654739424243,-5.250000000022215,6.0
142.81654739424243,-5.250000000031291,6.0
143.31654739424243,-5.250000000040792,6.0
143.81654739424243,-5.250000000050293,6.0
144.31654739424243,-5.250000000059794,6.0
144.81654739424243,-5.250000000069295,6.0
145.31654739424243,-5.250000000078796,6.0
145.81654739424243,-5.2500000000882965,6.0
146.31654739424243,-5.250000000097797,6.0
146.81654739424243,-5.250000000107298,6.0
147.31654739424243,-5.250000000116799,6.0
147.81654739424243,-5.2500000001263,6.0
148.31654739424243,-5.250000000135801,6.0
148.81654739424243,-5.2500000001453015,6.0
149.31654739424243,-5.250000000154802,6.0
149.81654739424243,-5.250000000164303,6.0
150.31654739424243,-5.250000000174257,6.0
150.81654739424243,-5.250000000184211,6.0
151.31654739424243,-5.250000000194165,6.0
151.81654739424243,-5.2500000002041185,6.0
152.31654739424243,-5.250000000214072,6.0
152.81654739424243,-5.250000000224026,6.0
153.31654739424243,-5.25000000023398,6.0
153.81654739424243,-5.250000000243934,6.0
154.31654739424243,-5.250000000253888,6.0
154.81654739424243,-5.250000000263841,6.0
155.31654739424243,-5.250000000273795,6.0
155.81654739424243,-5.250000000283749,6.0
156.31654739424243,-5.250000000293703,6.0
156.81654739424243,-5.250000000303657,6.0
157.31654739424243,-5.250000000314065,6.0
157.81654739424243,-5.250000000324474,6.0
158.31654739424243,-5.250000000334882,6.0
158.81654739424243,-5.250000000345291,6.0
159.31654739424243,-5.2500000003556995,6.0
159.81654739424243,-5.250000000366108,6.0
160.31654739424243,-5.250000000376517,6.0
160.81654739424243,-5.250000000386925,6.0
161.31654739424243,-5.250000000397334,6.0
161.81654739424243,-5.250000000407742,6.0
162.31654739424243,-5.250000000418151,6.0
162.81654739424243,-5.250000000428559,6.0
163.31654739424243,-5.250000000438968,6.0
163.81654739424243,-5.2500000004498,6.0
164.31654739424243,-5.250000000460632,6.0
164.81654739424243,-5.250000000471465,6.0
165.31654739424243,-5.250000000482297,6.0
165.81654739424243,-5.250000000493129,6.0
166.31654739424243,-5.250000000503961,6.0
166.81654739424243,-5.2500000005147935,6.0
167.31654739424243,-5.250000000525626,6.0
167.81654739424243,-5.250000000536458,6.0
168.31654739424243,-5.25000000054729,6.0
168.81654739424243,-5.250000000558122,6.0
169.31654739424243,-5.250000000568955,6.0
169.81654739424243,-5.250000000579787,6.0
170.31654739424243,-5.250000000590619,6.0
170.81654739424243,-5.250000000501878,6.0
171.31654739424243,-5.250000000413136,6.0
171.81654739424243,-5.250000000324395,6.0
172.31654739424243,-5.250000000235653,6.0
172.81654739424243,-5.250000000146912,6.0
173.31654739424243,-5.25000000005817,6.0
173.81654739424243,-5.249999999969429,6.0
174.31654739424243,-5.249999999880687,6.0
174.81654739424243,-5.249999999791946,6.0
175.31654739424243,-5.2499999997032045,6.0
175.81654739424243,-5.249999999614463,6.0
176.31654739424243,-5.249999999525722,6.0
176.81654739424243,-5.24999999943698,6.0
177.31654739424243,-5.249999999348239,6.0
177.81654739424243,-5.24999999935883,6.0
178.31654739424243,-5.249999999369422,6.0
178.81654739424243,-5.249999999380013,6.0
179.31654739424243,-5.249999999390605,6.0
179.81654739424243,-5.249999999401196,6.0
180.31654739424243,-5.249999999411788,6.0
180.81654739424243,-5.249999999422379,6.0
181.31654739424243,-5.249999999432971,6.0
181.81654739424243,-5.249999999443562,6.0
182.31654739424243,-5.249999999454154,6.0
182.81654739424243,-5.2499999994647455,6.0
183.31654739424243,-5.249999999475337,6.0
183.81654739424243,-5.2499999994859285,6.0
184.31654739424243,-5.249999999498028,6.0
184.81654739424243,-5.249999999510128,6.0
185.31654739424243,-5.2499999995222275,6.0
185.81654739424243,-5.249999999534327,6.0
186.31654739424243,-5.249999999546427,6.0
186.81654739424243,-5.2499999995585265,6.0
187.31654739424243,-5.249999999570626,6.0
187.81654739424243,-5.249999999582726,6.0
188.31654739424243,-5.249999999594825,6.0
188.81654739424243,-5.249999999606925,6.0
189.31654739424243,-5.249999999619025,6.0
189.81654739424243,-5.249999999631124,6.0
190.31654739424243,-5.249999999643224,6.0
190.81654739424243,-5.249999999655324,6.0
191.31654739424243,-5.2499999996679385,6.0
191.81654739424243,-5.249999999680553,6.0
192.31654739424243,-5.249999999693168,6.0
192.81654739424243,-5.249999999705783,6.0
193.31654739424243,-5.249999999718398,6.0
193.81654739424243,-5.2499999997310125,6.0
194.31654739424243,-5.249999999743627,6.0
194.81654739424243,-5.249999999756242,6.0
195.31654739424243,-5.249999999768857,6.0
195.81654739424243,-5.249999999781472,6.0
196.31654739424243,-5.2499999997940865,6.0
196.81654739424243,-5.249999999806701,6.0
197.31654739424243,-5.249999999819316,6.0
197.81654739424243,-5.249999999831931,6.0
198.31654739424243,-5.249999999845003,6.0
198.81654739424243,-5.249999999858075,6.0
199.31654739424243,-5.2499999998711475,6.0
199.81654739424243,-5.24999999988422,6.0
200.31654739424243,-5.249999999897292,6.0
200.81654739424243,-5.249999999910364,6.0
201.31654739424243,-5.249999999923436,6.0
201.81654739424243,-5.249999999936509,6.0
202.31654739424243,-5.249999999949581,6.0
202.81654739424243,-5.249999999962653,6.0
203.31654739424243,-5.249999999975725,6.0
203.81654739424243,-5.249999999988797,6.0
204.31654739424243,-5.25000000000187,6.0
204.81654739424243,-5.2500000000153655,6.0
205.31654739424243,-5.250000000028861,6.0
205.81654739424243,-5.250000000042357,6.0
206.31654739424243,-5.250000000055853,6.0
206.81654739424243,-5.250000000069349,6.0
207.31654739424243,-5.250000000082845,6.0
207.81654739424243,-5.250000000096341,6.0
208.31654739424243,-5.250000000109837,6.0
208.81654739424243,-5.2500000001233325,6.0
209.31654739424243,-5.250000000136828,6.0
209.81654739424243,-5.250000000150324,6.0
210.31654739424243,-5.25000000016382,6.0
210.81654739424243,-5.250000000177316,6.0
211.31654739424243,-5.250000000190812,6.0
211.81654739424243,-5.250000000204761,6.0
212.31654739424243,-5.2500000002187095,6.0
212.81654739424243,-5.250000000232658,6.0
213.31654739424243,-5.250000000246607,6.0
213.81654739424243,-5.250000000260556,6.0
214.31654739424243,-5.250000000274505,6.0
214.81654739424243,-5.250000000288454,6.0
215.31654739424243,-5.2500000003024025,6.0
215.81654739424243,-5.250000000316351,6.0
216.31654739424243,-5.2500000003303,6.0
216.81654739424243,-5.250000000344249,6.0
217.31654739424243,-5.250000000358198,6.0
217.81654739424243,-5.250000000372147,6.0
218.31654739424243,-5.250000000386096,6.0
218.81654739424243,-5.250000000400521,6.0
219.31654739424243,-5.250000000414947,6.0
219.81654739424243,-5.250000000429373,6.0
220.31654739424243,-5.250000000443799,6.0
220.81654739424243,-5.250000000458225,6.0
221.31654739424243,-5.25000000047265,6.0
221.81654739424243,-5.250000000487076,6.0
222.31654739424243,-5.250000000501502,6.0
222.81654739424243,-5.250000000515928,6.0
223.31654739424243,-5.2500000005303535,6.0
223.81654739424243,-5.250000000544779,6.0
224.31654739424243,-5.250000000559205,6.0
224.81654739424243,-5.250000000573631,6.0
225.31654739424243,-5.250000000588057,6.0
225.81654739424243,-5.2500000006024825,6.0
226.31654739424243,-5.25000000052319,6.0
226.81654739424243,-5.250000000443898,6.0
227.31654739424243,-5.250000000364606,6.0
227.81654739424243,-5.250000000285314,6.0
228.31654739424243,-5.250000000206022,6.0
228.81654739424243,-5.25000000012673,6.0
229.31654739424243,-5.250000000047438,6.0
229.81654739424243,-5.2499999999681455,6.0
230.31654739424243,-5.249999999888853,6.0
230.81654739424243,-5.249999999809561,6.0
231.31654739424243,-5.249999999730269,6.0
231.81654739424243,-5.249999999650977,6.0
232.31654739424243,-5.249999999571685,6.0
232.81654739424243,-5.249999999492393,6.0
233.31654739424243,-5.249999999413101,6.0
233.81654739424243,-5.249999999428291,6.0
234.31654739424243,-5.249999999443482,6.0
234.81654739424243,-5.249999999458672,6.0
235.31654739424243,-5.249999999473863,6.0
235.81654739424243,-5.249999999489053,6.0
236.31654739424243,-5.249999999504244,6.0
236.81654739424243,-5.249999999519434,6.0
237.31654739424243,-5.249999999534625,6.0
237.81654739424243,-5.249999999549815,6.0
238.31654739424243,-5.249999999565006,6.0
238.81654739424243,-5.249999999580196,6.0
239.31654739424243,-5.249999999595387,6.0
239.81654739424243,-5.249999999610577,6.0
240.31654739424243,-5.249999999625768,6.0
240.81654739424243,-5.249999999640958,6.0
241.31654739424243,-5.249999999656845,6.0
241.81654739424243,-5.249999999672732,6.0
242.31654739424243,-5.249999999688619,6.0
242.81654739424243,-5.249999999704506,6.0
243.31654739424243,-5.2499999997203926,6.0
243.81654739424243,-5.249999999736279,6.0
244.31654739424243,-5.249999999752166,6.0
244.81654739424243,-5.249999999768053,6.0
245.31654739424243,-5.24999999978394,6.0
245.81654739424243,-5.249999999799827,6.0
246.31654739424243,-5.249999999815714,6.0
246.81654739424243,-5.2499999998316005,6.0
247.31654739424243,-5.249999999847487,6.0
247.81654739424243,-5.249999999863374,6.0
248.31654739424243,-5.249999999879261,6.0
248.81654739424243,-5.249999999895598,6.0
249.31654739424243,-5.249999999911935,6.0
249.81654739424243,-5.2499999999282725,6.0
250.31654739424243,-5.24999999994461,6.0
250.81654739424243,-5.249999999960947,6.0
251.31654739424243,-5.249999999977284,6.0
251.81654739424243,-5.249999999993621,6.0
252.31654739424243,-5.250000000009958,6.0
252.81654739424243,-5.250000000026295,6.0
253.31654739424243,-5.250000000042633,6.0
253.81654739424243,-5.25000000005897,6.0
254.31654739424243,-5.250000000075307,6.0
254.81654739424243,-5.250000000092036,6.0
255.31654739424243,-5.2500000001087646,6.0
255.81654739424243,-5.250000000125493,6.0
256.31654739424243,-5.250000000142222,6.0
256.81654739424243,-5.250000000158951,6.0
257.31654739424243,-5.25000000017568,6.0
257.81654739424243,-5.250000000192409,6.0
258.31654739424243,-5.250000000209138,6.0
258.81654739424243,-5.250000000225866,6.0
259.31654739424243,-5.250000000242595,6.0
259.81654739424243,-5.250000000259324,6.0
260.31654739424243,-5.250000000276053,6.0
260.81654739424243,-5.250000000292782,6.0
261.31654739424243,-5.250000000309931,6.0
261.81654739424243,-5.25000000032708,6.0
262.31654739424243,-5.250000000344229,6.0
262.81654739424243,-5.250000000361378,6.0
263.31654739424243,-5.2500000003785265,6.0
263.81654739424243,-5.2500000003956755,6.0
264.31654739424243,-5.250000000412824,6.0
264.81654739424243,-5.250000000429973,6.0
265.31654739424243,-5.250000000447122,6.0
265.81654739424243,-5.250000000464271,6.0
266.31654739424243,-5.25000000048142,6.0
266.81654739424243,-5.250000000498569,6.0
267.31654739424243,-5.250000000515718,6.0
267.81654739424243,-5.250000000423222,6.0
268.31654739424243,-5.250000000330727,6.0
268.81654739424243,-5.250000000238231,6.0
269.31654739424243,-5.250000000145735,6.0
269.81654739424243,-5.250000000053239,6.0
270.31654739424243,-5.249999999960743,6.0
270.81654739424243,-5.249999999868248,6.0
271.31654739424243,-5.249999999775752,6.0
271.81654739424243,-5.249999999683256,6.0
272.31654739424243,-5.24999999959076,6.0
272.81654739424243,-5.2499999994982645,6.0
273.31654739424243,-5.249999999405769,6.0
273.81654739424243,-5.249999999416703,6.0
274.31654739424243,-5.249999999427637,6.0
